customer_id,name,city,state,signup_date,created_at,updated_at
38537,Customer_38537,Chennai,TS,2023-06-24,2023-02-24 02:28:18,2023-02-24 02:28:18
38538,Customer_38538,Chennai,KA,2023-10-21,2023-04-09 17:23:34,2023-04-09 17:23:34
38539,Customer_38539,Mumbai,WB,2023-02-26,2023-09-01 00:37:58,2023-09-01 00:37:58
38540,Customer_38540,Bangalore,KA,2023-09-22,2023-11-07 06:30:58,2023-11-07 06:30:58
38541,Customer_38541,Chennai,DL,2023-12-11,2023-06-13 11:38:49,2023-06-13 11:38:49
38542,Customer_38542,Pune,WB,2023-05-23,2023-01-11 10:21:12,2023-01-11 10:21:12
38543,Customer_38543,Mumbai,DL,2023-08-24,2023-10-13 02:54:23,2023-10-13 02:54:23
38544,Customer_38544,Mumbai,TS,2023-01-27,2023-01-08 17:41:19,2023-01-08 17:41:19
38545,Customer_38545,Mumbai,WB,2023-06-22,2023-01-07 07:02:40,2023-01-07 07:02:40
38546,Customer_38546,Pune,MH,2023-01-06,2023-07-22 19:55:07,2023-07-22 19:55:07
38547,Customer_38547,Pune,TN,2023-02-08,2023-07-30 16:51:35,2023-07-30 16:51:35
38548,Customer_38548,Delhi,TN,2023-01-16,2023-06-15 08:22:12,2023-06-15 08:22:12
38549,Customer_38549,Hyderabad,MH,2023-09-13,2023-01-08 16:36:42,2023-01-08 16:36:42
38550,Customer_38550,Bangalore,MH,2023-11-03,2023-01-05 01:56:30,2023-01-05 01:56:30
38551,Customer_38551,Hyderabad,TS,2023-10-12,2023-03-18 06:39:39,2023-03-18 06:39:39
38552,Customer_38552,Mumbai,MH,2023-08-13,2023-01-18 02:26:34,2023-01-18 02:26:34
38553,Customer_38553,Chennai,KA,2023-03-23,2023-11-21 18:00:32,2023-11-21 18:00:32
38554,Customer_38554,Mumbai,KA,2023-12-22,2023-02-13 23:08:18,2023-02-13 23:08:18
38555,Customer_38555,Chennai,MH,2023-09-14,2023-02-14 13:08:03,2023-02-14 13:08:03
38556,Customer_38556,Delhi,KA,2023-05-21,2023-04-11 22:34:05,2023-04-11 22:34:05
38557,Customer_38557,Kolkata,MH,2023-01-20,2023-02-24 14:40:59,2023-02-24 14:40:59
38558,Customer_38558,Hyderabad,DL,2023-04-12,2023-06-25 17:12:03,2023-06-25 17:12:03
38559,Customer_38559,Kolkata,TN,2023-12-20,2023-06-16 07:18:39,2023-06-16 07:18:39
38560,Customer_38560,Kolkata,WB,2023-03-23,2023-08-09 16:53:24,2023-08-09 16:53:24
38561,Customer_38561,Mumbai,MH,2023-05-06,2023-12-16 10:38:59,2023-12-16 10:38:59
38562,Customer_38562,Hyderabad,KA,2023-02-06,2023-03-03 18:13:03,2023-03-03 18:13:03
38563,Customer_38563,Delhi,DL,2023-05-22,2023-06-02 05:51:09,2023-06-02 05:51:09
38564,Customer_38564,Hyderabad,MH,2023-03-06,2023-12-06 03:44:04,2023-12-06 03:44:04
38565,Customer_38565,Chennai,TN,2023-11-08,2023-03-03 22:32:19,2023-03-03 22:32:19
38566,Customer_38566,Bangalore,KA,2023-07-19,2023-09-04 05:39:57,2023-09-04 05:39:57
38567,Customer_38567,Kolkata,MH,2023-12-13,2023-10-29 21:28:42,2023-10-29 21:28:42
38568,Customer_38568,Delhi,KA,2023-08-13,2023-12-11 19:13:54,2023-12-11 19:13:54
38569,Customer_38569,Hyderabad,TS,2023-09-07,2023-04-17 07:28:21,2023-04-17 07:28:21
38570,Customer_38570,Mumbai,MH,2023-12-16,2023-08-13 00:24:08,2023-08-13 00:24:08
38571,Customer_38571,Pune,KA,2023-01-09,2023-09-22 17:45:33,2023-09-22 17:45:33
38572,Customer_38572,Pune,TN,2023-02-24,2023-07-17 02:54:50,2023-07-17 02:54:50
38573,Customer_38573,Delhi,MH,2023-02-01,2023-07-04 23:50:39,2023-07-04 23:50:39
38574,Customer_38574,Pune,WB,2023-12-19,2023-09-26 00:08:59,2023-09-26 00:08:59
38575,Customer_38575,Bangalore,TN,2023-09-07,2023-01-16 12:30:38,2023-01-16 12:30:38
38576,Customer_38576,Delhi,KA,2023-01-18,2023-11-16 13:45:44,2023-11-16 13:45:44
38577,Customer_38577,Mumbai,KA,2023-10-20,2023-11-14 19:24:41,2023-11-14 19:24:41
38578,Customer_38578,Mumbai,TN,2023-07-10,2023-09-24 07:50:29,2023-09-24 07:50:29
38579,Customer_38579,Delhi,MH,2023-10-02,2023-01-13 15:32:41,2023-01-13 15:32:41
38580,Customer_38580,Pune,MH,2023-12-19,2023-04-29 18:55:11,2023-04-29 18:55:11
38581,Customer_38581,Pune,DL,2023-05-13,2023-11-01 04:39:22,2023-11-01 04:39:22
38582,Customer_38582,Mumbai,WB,2023-11-08,2023-06-09 12:06:31,2023-06-09 12:06:31
38583,Customer_38583,Bangalore,TN,2023-05-20,2023-07-07 03:51:50,2023-07-07 03:51:50
38584,Customer_38584,Chennai,TN,2023-07-17,2023-01-20 13:53:46,2023-01-20 13:53:46
38585,Customer_38585,Pune,KA,2023-07-28,2023-10-12 14:18:23,2023-10-12 14:18:23
38586,Customer_38586,Bangalore,TS,2023-05-13,2023-06-02 09:40:46,2023-06-02 09:40:46
38587,Customer_38587,Kolkata,MH,2023-10-11,2023-04-28 09:16:50,2023-04-28 09:16:50
38588,Customer_38588,Pune,TN,2023-11-12,2023-08-30 13:43:43,2023-08-30 13:43:43
38589,Customer_38589,Chennai,KA,2023-04-02,2023-06-05 13:28:26,2023-06-05 13:28:26
38590,Customer_38590,Delhi,MH,2023-12-10,2023-05-31 18:12:39,2023-05-31 18:12:39
38591,Customer_38591,Hyderabad,DL,2023-03-31,2023-06-21 04:17:56,2023-06-21 04:17:56
38592,Customer_38592,Mumbai,KA,2023-03-13,2023-12-16 11:41:02,2023-12-16 11:41:02
38593,Customer_38593,Delhi,TS,2023-12-21,2023-12-13 21:59:51,2023-12-13 21:59:51
38594,Customer_38594,Pune,MH,2023-03-21,2023-08-04 05:04:43,2023-08-04 05:04:43
38595,Customer_38595,Chennai,TS,2023-03-12,2023-10-12 05:37:02,2023-10-12 05:37:02
38596,Customer_38596,Mumbai,TS,2023-01-17,2023-03-21 05:55:45,2023-03-21 05:55:45
38597,Customer_38597,Hyderabad,TN,2023-02-20,2023-07-15 09:58:25,2023-07-15 09:58:25
38598,Customer_38598,Hyderabad,MH,2023-04-09,2023-08-31 15:47:16,2023-08-31 15:47:16
38599,Customer_38599,Chennai,MH,2023-11-16,2023-12-09 16:44:27,2023-12-09 16:44:27
38600,Customer_38600,Chennai,TN,2023-07-06,2023-12-22 23:53:03,2023-12-22 23:53:03
38601,Customer_38601,Pune,KA,2023-03-12,2023-08-27 01:26:02,2023-08-27 01:26:02
38602,Customer_38602,Mumbai,MH,2023-02-20,2023-01-20 08:26:40,2023-01-20 08:26:40
38603,Customer_38603,Kolkata,KA,2023-11-19,2023-08-03 22:10:27,2023-08-03 22:10:27
38604,Customer_38604,Kolkata,KA,2023-01-18,2023-09-09 02:42:12,2023-09-09 02:42:12
38605,Customer_38605,Pune,TN,2023-04-27,2023-09-22 08:53:28,2023-09-22 08:53:28
38606,Customer_38606,Hyderabad,WB,2023-06-04,2023-01-12 08:23:06,2023-01-12 08:23:06
38607,Customer_38607,Delhi,MH,2023-07-28,2023-10-16 11:20:00,2023-10-16 11:20:00
38608,Customer_38608,Delhi,WB,2023-06-09,2023-09-16 21:47:58,2023-09-16 21:47:58
38609,Customer_38609,Bangalore,MH,2023-03-16,2023-07-28 07:39:37,2023-07-28 07:39:37
38610,Customer_38610,Hyderabad,DL,2023-07-23,2023-11-18 05:58:05,2023-11-18 05:58:05
38611,Customer_38611,Kolkata,WB,2023-06-23,2023-04-06 09:58:08,2023-04-06 09:58:08
38612,Customer_38612,Kolkata,MH,2023-06-13,2023-06-24 09:47:26,2023-06-24 09:47:26
38613,Customer_38613,Hyderabad,TN,2023-03-17,2023-01-03 08:07:30,2023-01-03 08:07:30
38614,Customer_38614,Pune,DL,2023-05-20,2023-07-16 16:48:24,2023-07-16 16:48:24
38615,Customer_38615,Bangalore,TN,2023-11-11,2023-03-28 09:10:25,2023-03-28 09:10:25
38616,Customer_38616,Chennai,TS,2023-07-31,2023-06-24 13:43:34,2023-06-24 13:43:34
38617,Customer_38617,Bangalore,KA,2023-06-19,2023-04-29 16:20:56,2023-04-29 16:20:56
38618,Customer_38618,Mumbai,WB,2023-11-19,2023-02-26 18:34:08,2023-02-26 18:34:08
38619,Customer_38619,Pune,KA,2023-10-14,2023-05-17 02:54:56,2023-05-17 02:54:56
38620,Customer_38620,Chennai,MH,2023-09-18,2023-02-23 04:35:35,2023-02-23 04:35:35
38621,Customer_38621,Chennai,TS,2023-03-25,2023-08-01 04:25:31,2023-08-01 04:25:31
38622,Customer_38622,Kolkata,KA,2023-08-20,2023-07-25 15:24:15,2023-07-25 15:24:15
38623,Customer_38623,Delhi,KA,2023-12-29,2023-04-13 11:26:46,2023-04-13 11:26:46
38624,Customer_38624,Mumbai,TS,2023-06-24,2023-01-21 23:11:58,2023-01-21 23:11:58
38625,Customer_38625,Bangalore,TS,2023-09-05,2023-12-14 14:32:46,2023-12-14 14:32:46
38626,Customer_38626,Delhi,KA,2023-06-19,2023-10-18 21:34:56,2023-10-18 21:34:56
38627,Customer_38627,Hyderabad,TS,2023-09-14,2023-06-16 20:51:26,2023-06-16 20:51:26
38628,Customer_38628,Pune,MH,2023-07-03,2023-06-17 12:36:12,2023-06-17 12:36:12
38629,Customer_38629,Bangalore,TS,2023-05-19,2023-06-24 18:11:19,2023-06-24 18:11:19
38630,Customer_38630,Hyderabad,DL,2023-08-25,2023-10-06 04:26:19,2023-10-06 04:26:19
38631,Customer_38631,Chennai,DL,2023-06-18,2023-12-22 13:34:06,2023-12-22 13:34:06
38632,Customer_38632,Kolkata,KA,2023-10-19,2023-06-13 03:28:45,2023-06-13 03:28:45
38633,Customer_38633,Bangalore,KA,2023-05-03,2023-11-27 23:15:18,2023-11-27 23:15:18
38634,Customer_38634,Delhi,MH,2023-10-14,2023-09-14 11:46:56,2023-09-14 11:46:56
38635,Customer_38635,Mumbai,TS,2023-11-15,2023-09-26 13:23:28,2023-09-26 13:23:28
38636,Customer_38636,Delhi,WB,2023-03-29,2023-04-10 03:03:18,2023-04-10 03:03:18
38637,Customer_38637,Pune,DL,2023-11-09,2023-01-23 10:13:21,2023-01-23 10:13:21
38638,Customer_38638,Kolkata,MH,2023-10-12,2023-03-17 23:00:22,2023-03-17 23:00:22
38639,Customer_38639,Pune,KA,2023-11-11,2023-08-31 17:51:33,2023-08-31 17:51:33
38640,Customer_38640,Bangalore,WB,2023-10-24,2023-01-06 15:48:59,2023-01-06 15:48:59
38641,Customer_38641,Delhi,TN,2023-12-08,2023-05-22 18:19:08,2023-05-22 18:19:08
38642,Customer_38642,Mumbai,TN,2023-02-10,2023-03-27 03:40:31,2023-03-27 03:40:31
38643,Customer_38643,Chennai,MH,2023-09-08,2023-03-01 09:40:05,2023-03-01 09:40:05
38644,Customer_38644,Pune,TS,2023-05-19,2023-02-23 16:06:25,2023-02-23 16:06:25
38645,Customer_38645,Mumbai,MH,2023-09-05,2023-02-06 01:45:20,2023-02-06 01:45:20
38646,Customer_38646,Hyderabad,MH,2023-04-05,2023-03-11 07:51:20,2023-03-11 07:51:20
38647,Customer_38647,Bangalore,WB,2023-12-29,2023-06-29 09:39:44,2023-06-29 09:39:44
38648,Customer_38648,Mumbai,WB,2023-07-26,2023-06-17 17:43:01,2023-06-17 17:43:01
38649,Customer_38649,Bangalore,WB,2023-04-09,2023-10-22 02:02:40,2023-10-22 02:02:40
38650,Customer_38650,Hyderabad,TN,2023-05-12,2023-02-03 22:49:36,2023-02-03 22:49:36
38651,Customer_38651,Mumbai,KA,2023-09-01,2023-03-26 01:46:02,2023-03-26 01:46:02
38652,Customer_38652,Kolkata,DL,2023-01-31,2023-10-12 18:43:30,2023-10-12 18:43:30
38653,Customer_38653,Mumbai,MH,2023-08-09,2023-06-11 22:45:23,2023-06-11 22:45:23
38654,Customer_38654,Chennai,MH,2023-10-13,2023-08-06 14:23:52,2023-08-06 14:23:52
38655,Customer_38655,Hyderabad,KA,2023-04-03,2023-02-10 15:25:44,2023-02-10 15:25:44
38656,Customer_38656,Kolkata,KA,2023-01-20,2023-01-27 23:55:50,2023-01-27 23:55:50
38657,Customer_38657,Kolkata,DL,2023-09-02,2023-08-18 15:27:39,2023-08-18 15:27:39
38658,Customer_38658,Delhi,DL,2023-12-23,2023-07-24 15:04:06,2023-07-24 15:04:06
38659,Customer_38659,Mumbai,DL,2023-09-27,2023-03-02 20:24:39,2023-03-02 20:24:39
38660,Customer_38660,Chennai,MH,2023-04-29,2023-03-29 16:52:24,2023-03-29 16:52:24
38661,Customer_38661,Mumbai,MH,2023-02-13,2023-01-18 19:47:37,2023-01-18 19:47:37
38662,Customer_38662,Chennai,KA,2023-01-18,2023-03-17 04:00:40,2023-03-17 04:00:40
38663,Customer_38663,Kolkata,WB,2023-07-28,2023-03-06 22:36:20,2023-03-06 22:36:20
38664,Customer_38664,Pune,WB,2023-03-22,2023-04-12 05:50:49,2023-04-12 05:50:49
38665,Customer_38665,Kolkata,MH,2023-09-10,2023-03-19 13:40:13,2023-03-19 13:40:13
38666,Customer_38666,Delhi,MH,2023-11-22,2023-07-01 15:43:25,2023-07-01 15:43:25
38667,Customer_38667,Mumbai,KA,2023-10-04,2023-07-20 15:46:35,2023-07-20 15:46:35
38668,Customer_38668,Hyderabad,TN,2023-09-06,2023-08-23 05:03:08,2023-08-23 05:03:08
38669,Customer_38669,Bangalore,TN,2023-07-01,2023-09-29 11:29:18,2023-09-29 11:29:18
38670,Customer_38670,Hyderabad,MH,2023-10-25,2023-11-11 20:04:14,2023-11-11 20:04:14
38671,Customer_38671,Delhi,DL,2023-09-23,2023-06-15 18:38:18,2023-06-15 18:38:18
38672,Customer_38672,Pune,TN,2023-12-30,2023-11-28 20:20:16,2023-11-28 20:20:16
38673,Customer_38673,Pune,KA,2023-12-14,2023-05-14 16:36:55,2023-05-14 16:36:55
38674,Customer_38674,Pune,TN,2023-04-11,2023-05-19 12:43:55,2023-05-19 12:43:55
38675,Customer_38675,Chennai,DL,2023-10-28,2023-03-26 19:00:22,2023-03-26 19:00:22
38676,Customer_38676,Hyderabad,TS,2023-07-02,2023-01-19 17:04:06,2023-01-19 17:04:06
38677,Customer_38677,Bangalore,TN,2023-01-21,2023-06-12 00:48:20,2023-06-12 00:48:20
38678,Customer_38678,Kolkata,MH,2023-10-24,2023-01-06 06:18:33,2023-01-06 06:18:33
38679,Customer_38679,Kolkata,DL,2023-03-09,2023-03-27 12:11:06,2023-03-27 12:11:06
38680,Customer_38680,Bangalore,MH,2023-08-17,2023-11-16 15:17:18,2023-11-16 15:17:18
38681,Customer_38681,Kolkata,KA,2023-08-25,2023-03-29 03:29:01,2023-03-29 03:29:01
38682,Customer_38682,Chennai,WB,2023-04-22,2023-05-02 16:01:24,2023-05-02 16:01:24
38683,Customer_38683,Mumbai,WB,2023-05-14,2023-08-03 15:27:53,2023-08-03 15:27:53
38684,Customer_38684,Chennai,TS,2023-01-25,2023-10-11 20:11:25,2023-10-11 20:11:25
38685,Customer_38685,Bangalore,MH,2023-03-06,2023-07-30 14:57:41,2023-07-30 14:57:41
38686,Customer_38686,Bangalore,WB,2023-08-16,2023-10-28 04:03:45,2023-10-28 04:03:45
38687,Customer_38687,Mumbai,TN,2023-09-11,2023-08-01 08:49:50,2023-08-01 08:49:50
38688,Customer_38688,Hyderabad,MH,2023-08-22,2023-01-25 20:12:50,2023-01-25 20:12:50
38689,Customer_38689,Hyderabad,TN,2023-09-16,2023-09-18 11:25:54,2023-09-18 11:25:54
38690,Customer_38690,Delhi,TN,2023-04-18,2023-02-09 09:51:39,2023-02-09 09:51:39
38691,Customer_38691,Hyderabad,KA,2023-10-23,2023-07-09 19:39:07,2023-07-09 19:39:07
38692,Customer_38692,Pune,TS,2023-03-05,2023-06-28 11:52:04,2023-06-28 11:52:04
38693,Customer_38693,Pune,MH,2023-08-04,2023-12-09 23:55:19,2023-12-09 23:55:19
38694,Customer_38694,Delhi,WB,2023-03-28,2023-09-16 23:41:45,2023-09-16 23:41:45
38695,Customer_38695,Bangalore,MH,2023-03-31,2023-04-14 10:12:09,2023-04-14 10:12:09
38696,Customer_38696,Delhi,TN,2023-02-03,2023-07-23 19:57:25,2023-07-23 19:57:25
38697,Customer_38697,Mumbai,TS,2023-09-02,2023-06-13 18:20:33,2023-06-13 18:20:33
38698,Customer_38698,Delhi,DL,2023-07-25,2023-01-19 10:38:47,2023-01-19 10:38:47
38699,Customer_38699,Delhi,TS,2023-10-07,2023-04-03 23:00:06,2023-04-03 23:00:06
38700,Customer_38700,Chennai,TS,2023-06-15,2023-03-19 06:46:27,2023-03-19 06:46:27
38701,Customer_38701,Pune,WB,2023-12-19,2023-12-11 05:20:45,2023-12-11 05:20:45
38702,Customer_38702,Mumbai,WB,2023-06-30,2023-12-23 09:43:13,2023-12-23 09:43:13
38703,Customer_38703,Chennai,TS,2023-01-17,2023-05-15 14:43:05,2023-05-15 14:43:05
38704,Customer_38704,Mumbai,MH,2023-08-24,2023-07-16 01:04:04,2023-07-16 01:04:04
38705,Customer_38705,Delhi,DL,2023-08-24,2023-05-29 05:01:48,2023-05-29 05:01:48
38706,Customer_38706,Chennai,WB,2023-05-23,2023-08-04 01:23:15,2023-08-04 01:23:15
38707,Customer_38707,Chennai,WB,2023-12-21,2023-02-17 19:03:08,2023-02-17 19:03:08
38708,Customer_38708,Mumbai,KA,2023-01-14,2023-11-10 04:21:04,2023-11-10 04:21:04
38709,Customer_38709,Mumbai,MH,2023-07-08,2023-05-12 01:49:35,2023-05-12 01:49:35
38710,Customer_38710,Hyderabad,TN,2023-01-14,2023-08-27 19:02:56,2023-08-27 19:02:56
38711,Customer_38711,Kolkata,MH,2023-12-24,2023-11-27 04:28:44,2023-11-27 04:28:44
38712,Customer_38712,Mumbai,DL,2023-08-25,2023-09-25 05:39:19,2023-09-25 05:39:19
38713,Customer_38713,Chennai,TS,2023-06-14,2023-12-10 15:36:17,2023-12-10 15:36:17
38714,Customer_38714,Bangalore,TN,2023-03-17,2023-06-16 05:18:11,2023-06-16 05:18:11
38715,Customer_38715,Mumbai,WB,2023-08-15,2023-06-20 03:19:52,2023-06-20 03:19:52
38716,Customer_38716,Pune,TN,2023-02-01,2023-01-02 06:02:09,2023-01-02 06:02:09
38717,Customer_38717,Hyderabad,MH,2023-01-02,2023-01-22 18:04:46,2023-01-22 18:04:46
38718,Customer_38718,Pune,MH,2023-12-19,2023-10-06 09:58:32,2023-10-06 09:58:32
38719,Customer_38719,Kolkata,WB,2023-04-21,2023-06-18 07:28:43,2023-06-18 07:28:43
38720,Customer_38720,Pune,WB,2023-09-07,2023-03-02 16:00:15,2023-03-02 16:00:15
38721,Customer_38721,Bangalore,MH,2023-05-24,2023-08-09 02:10:35,2023-08-09 02:10:35
38722,Customer_38722,Hyderabad,KA,2023-12-11,2023-06-01 03:53:09,2023-06-01 03:53:09
38723,Customer_38723,Kolkata,DL,2023-12-12,2023-05-31 01:53:53,2023-05-31 01:53:53
38724,Customer_38724,Delhi,TN,2023-09-18,2023-06-13 09:20:10,2023-06-13 09:20:10
38725,Customer_38725,Chennai,TN,2023-05-24,2023-11-01 00:01:30,2023-11-01 00:01:30
38726,Customer_38726,Chennai,DL,2023-04-18,2023-10-28 05:58:13,2023-10-28 05:58:13
38727,Customer_38727,Mumbai,DL,2023-12-02,2023-01-01 00:34:37,2023-01-01 00:34:37
38728,Customer_38728,Chennai,WB,2023-01-11,2023-01-03 07:28:51,2023-01-03 07:28:51
38729,Customer_38729,Bangalore,TS,2023-01-08,2023-11-02 02:56:54,2023-11-02 02:56:54
38730,Customer_38730,Chennai,TS,2023-11-05,2023-06-26 02:29:10,2023-06-26 02:29:10
38731,Customer_38731,Bangalore,MH,2023-11-12,2023-05-27 03:38:48,2023-05-27 03:38:48
38732,Customer_38732,Delhi,TN,2023-07-27,2023-11-20 13:51:41,2023-11-20 13:51:41
38733,Customer_38733,Bangalore,KA,2023-01-07,2023-03-27 02:22:03,2023-03-27 02:22:03
38734,Customer_38734,Delhi,MH,2023-08-08,2023-12-23 07:10:06,2023-12-23 07:10:06
38735,Customer_38735,Delhi,TN,2023-05-10,2023-07-03 06:44:33,2023-07-03 06:44:33
38736,Customer_38736,Delhi,WB,2023-12-21,2023-12-16 05:47:08,2023-12-16 05:47:08
38737,Customer_38737,Bangalore,MH,2023-01-31,2023-07-05 11:50:49,2023-07-05 11:50:49
38738,Customer_38738,Kolkata,KA,2023-09-24,2023-09-27 05:31:01,2023-09-27 05:31:01
38739,Customer_38739,Delhi,DL,2023-08-21,2023-03-26 08:10:16,2023-03-26 08:10:16
38740,Customer_38740,Kolkata,KA,2023-03-06,2023-01-01 14:56:26,2023-01-01 14:56:26
38741,Customer_38741,Bangalore,MH,2023-03-02,2023-12-05 22:07:54,2023-12-05 22:07:54
38742,Customer_38742,Hyderabad,TS,2023-07-04,2023-08-10 21:06:41,2023-08-10 21:06:41
38743,Customer_38743,Delhi,KA,2023-04-04,2023-05-15 08:09:16,2023-05-15 08:09:16
38744,Customer_38744,Bangalore,MH,2023-04-04,2023-07-14 07:40:28,2023-07-14 07:40:28
38745,Customer_38745,Bangalore,TS,2023-10-16,2023-03-13 12:48:10,2023-03-13 12:48:10
38746,Customer_38746,Kolkata,MH,2023-05-20,2023-03-01 17:59:49,2023-03-01 17:59:49
38747,Customer_38747,Bangalore,MH,2023-07-02,2023-06-28 21:42:55,2023-06-28 21:42:55
38748,Customer_38748,Mumbai,WB,2023-08-26,2023-01-12 12:17:39,2023-01-12 12:17:39
38749,Customer_38749,Kolkata,KA,2023-10-26,2023-08-16 14:00:28,2023-08-16 14:00:28
38750,Customer_38750,Kolkata,MH,2023-04-16,2023-07-27 20:58:51,2023-07-27 20:58:51
38751,Customer_38751,Mumbai,TN,2023-04-30,2023-09-17 00:56:28,2023-09-17 00:56:28
38752,Customer_38752,Delhi,DL,2023-04-12,2023-07-12 09:21:12,2023-07-12 09:21:12
38753,Customer_38753,Chennai,KA,2023-12-17,2023-04-07 17:20:10,2023-04-07 17:20:10
38754,Customer_38754,Hyderabad,MH,2023-08-11,2023-05-13 05:07:48,2023-05-13 05:07:48
38755,Customer_38755,Chennai,DL,2023-09-18,2023-01-28 11:22:57,2023-01-28 11:22:57
38756,Customer_38756,Delhi,TS,2023-11-15,2023-09-03 21:29:29,2023-09-03 21:29:29
38757,Customer_38757,Pune,KA,2023-01-18,2023-04-13 13:34:20,2023-04-13 13:34:20
38758,Customer_38758,Pune,MH,2023-12-04,2023-04-12 00:16:50,2023-04-12 00:16:50
38759,Customer_38759,Hyderabad,MH,2023-05-12,2023-01-11 10:19:09,2023-01-11 10:19:09
38760,Customer_38760,Kolkata,KA,2023-10-03,2023-04-17 00:25:49,2023-04-17 00:25:49
38761,Customer_38761,Hyderabad,DL,2023-02-22,2023-01-14 16:29:21,2023-01-14 16:29:21
38762,Customer_38762,Hyderabad,TN,2023-05-28,2023-03-28 11:09:05,2023-03-28 11:09:05
38763,Customer_38763,Mumbai,MH,2023-08-28,2023-06-06 23:07:12,2023-06-06 23:07:12
38764,Customer_38764,Mumbai,KA,2023-02-23,2023-07-05 22:25:12,2023-07-05 22:25:12
38765,Customer_38765,Pune,KA,2023-01-28,2023-03-10 22:32:11,2023-03-10 22:32:11
38766,Customer_38766,Hyderabad,TN,2023-08-27,2023-09-12 23:11:45,2023-09-12 23:11:45
38767,Customer_38767,Bangalore,MH,2023-03-18,2023-12-17 06:13:35,2023-12-17 06:13:35
38768,Customer_38768,Chennai,KA,2023-06-12,2023-01-23 18:48:38,2023-01-23 18:48:38
38769,Customer_38769,Pune,WB,2023-10-20,2023-05-08 10:16:30,2023-05-08 10:16:30
38770,Customer_38770,Hyderabad,MH,2023-08-16,2023-03-06 12:37:08,2023-03-06 12:37:08
38771,Customer_38771,Bangalore,MH,2023-05-17,2023-04-21 16:35:14,2023-04-21 16:35:14
38772,Customer_38772,Hyderabad,MH,2023-01-26,2023-09-09 02:08:02,2023-09-09 02:08:02
38773,Customer_38773,Kolkata,DL,2023-01-01,2023-11-30 09:02:06,2023-11-30 09:02:06
38774,Customer_38774,Delhi,DL,2023-06-02,2023-01-03 17:43:16,2023-01-03 17:43:16
38775,Customer_38775,Bangalore,MH,2023-03-29,2023-06-25 10:04:41,2023-06-25 10:04:41
38776,Customer_38776,Kolkata,WB,2023-06-07,2023-11-17 04:26:17,2023-11-17 04:26:17
38777,Customer_38777,Chennai,WB,2023-02-11,2023-01-24 11:19:14,2023-01-24 11:19:14
38778,Customer_38778,Delhi,TS,2023-03-17,2023-05-03 03:29:26,2023-05-03 03:29:26
38779,Customer_38779,Kolkata,TS,2023-08-24,2023-08-01 23:22:40,2023-08-01 23:22:40
38780,Customer_38780,Mumbai,TS,2023-09-08,2023-03-01 07:41:12,2023-03-01 07:41:12
38781,Customer_38781,Pune,MH,2023-07-31,2023-05-22 03:22:18,2023-05-22 03:22:18
38782,Customer_38782,Hyderabad,KA,2023-08-07,2023-03-14 18:01:04,2023-03-14 18:01:04
38783,Customer_38783,Pune,MH,2023-04-03,2023-09-11 08:43:33,2023-09-11 08:43:33
38784,Customer_38784,Chennai,KA,2023-11-18,2023-01-08 22:18:40,2023-01-08 22:18:40
38785,Customer_38785,Hyderabad,TN,2023-01-15,2023-07-07 09:18:52,2023-07-07 09:18:52
38786,Customer_38786,Delhi,MH,2023-04-09,2023-01-26 14:44:07,2023-01-26 14:44:07
38787,Customer_38787,Bangalore,TN,2023-09-23,2023-11-04 15:45:30,2023-11-04 15:45:30
38788,Customer_38788,Bangalore,WB,2023-07-04,2023-12-29 05:48:52,2023-12-29 05:48:52
38789,Customer_38789,Hyderabad,TN,2023-06-03,2023-07-11 03:50:02,2023-07-11 03:50:02
38790,Customer_38790,Delhi,KA,2023-01-08,2023-11-06 07:13:32,2023-11-06 07:13:32
38791,Customer_38791,Hyderabad,WB,2023-07-05,2023-10-20 16:30:32,2023-10-20 16:30:32
38792,Customer_38792,Hyderabad,TN,2023-03-06,2023-03-09 15:42:19,2023-03-09 15:42:19
38793,Customer_38793,Kolkata,DL,2023-09-13,2023-10-15 19:06:50,2023-10-15 19:06:50
38794,Customer_38794,Hyderabad,MH,2023-05-23,2023-09-03 16:55:03,2023-09-03 16:55:03
38795,Customer_38795,Bangalore,MH,2023-07-15,2023-01-11 23:03:51,2023-01-11 23:03:51
38796,Customer_38796,Chennai,MH,2023-02-11,2023-01-08 01:19:48,2023-01-08 01:19:48
38797,Customer_38797,Hyderabad,WB,2023-05-10,2023-09-08 19:07:05,2023-09-08 19:07:05
38798,Customer_38798,Bangalore,TS,2023-10-29,2023-07-16 23:24:49,2023-07-16 23:24:49
38799,Customer_38799,Mumbai,TS,2023-12-27,2023-07-22 12:45:21,2023-07-22 12:45:21
38800,Customer_38800,Delhi,WB,2023-12-05,2023-10-13 12:22:12,2023-10-13 12:22:12
38801,Customer_38801,Mumbai,DL,2023-09-06,2023-07-24 12:34:23,2023-07-24 12:34:23
38802,Customer_38802,Hyderabad,MH,2023-03-25,2023-08-02 13:51:50,2023-08-02 13:51:50
38803,Customer_38803,Bangalore,TS,2023-06-26,2023-01-28 06:17:37,2023-01-28 06:17:37
38804,Customer_38804,Delhi,MH,2023-09-05,2023-04-04 15:06:33,2023-04-04 15:06:33
38805,Customer_38805,Pune,WB,2023-07-05,2023-03-13 00:51:18,2023-03-13 00:51:18
38806,Customer_38806,Delhi,MH,2023-11-18,2023-03-18 03:59:46,2023-03-18 03:59:46
