product_id,product_name,category,price,created_at,updated_at,processed_at
4274,Product_4274,FURNITURE,15072.00,2023-02-01 08:37:46,2023-02-01 08:37:46,2026-04-03 04:33:52.517342
4275,Product_4275,ELECTRONICS,11073.00,2023-11-03 13:33:45,2023-11-03 13:33:45,2026-04-03 04:33:52.517342
4276,Product_4276,APPLIANCES,72899.00,2023-03-27 20:52:11,2023-03-27 20:52:11,2026-04-03 04:33:52.517342
4277,Product_4277,CLOTHING,66079.00,2023-05-26 11:14:48,2023-05-26 11:14:48,2026-04-03 04:33:52.517342
4278,Product_4278,ELECTRONICS,92529.00,2023-08-30 19:21:12,2023-08-30 19:21:12,2026-04-03 04:33:52.517342
4279,Product_4279,CLOTHING,32568.00,2023-02-03 04:26:19,2023-02-03 04:26:19,2026-04-03 04:33:52.517342
4280,Product_4280,CLOTHING,71615.00,2023-01-18 04:57:02,2023-01-18 04:57:02,2026-04-03 04:33:52.517342
4281,Product_4281,APPLIANCES,48684.00,2023-03-24 19:56:40,2023-03-24 19:56:40,2026-04-03 04:33:52.517342
4282,Product_4282,ELECTRONICS,18085.00,2023-12-05 12:57:40,2023-12-05 12:57:40,2026-04-03 04:33:52.517342
4283,Product_4283,ELECTRONICS,96144.00,2023-11-08 11:36:21,2023-11-08 11:36:21,2026-04-03 04:33:52.517342
4284,Product_4284,APPLIANCES,41158.00,2023-07-01 13:21:37,2023-07-01 13:21:37,2026-04-03 04:33:52.517342
4285,Product_4285,ELECTRONICS,61117.00,2023-06-10 00:25:17,2023-06-10 00:25:17,2026-04-03 04:33:52.517342
4286,Product_4286,APPLIANCES,4852.00,2023-02-03 15:25:20,2023-02-03 15:25:20,2026-04-03 04:33:52.517342
4287,Product_4287,ELECTRONICS,96367.00,2023-11-19 03:05:57,2023-11-19 03:05:57,2026-04-03 04:33:52.517342
4288,Product_4288,FURNITURE,68183.00,2023-09-19 14:22:37,2023-09-19 14:22:37,2026-04-03 04:33:52.517342
4289,Product_4289,FURNITURE,43610.00,2023-04-27 03:41:32,2023-04-27 03:41:32,2026-04-03 04:33:52.517342
4290,Product_4290,ELECTRONICS,99002.00,2023-01-21 06:10:59,2023-01-21 06:10:59,2026-04-03 04:33:52.517342
4291,Product_4291,APPLIANCES,93215.00,2023-11-21 07:02:46,2023-11-21 07:02:46,2026-04-03 04:33:52.517342
4292,Product_4292,FURNITURE,77443.00,2023-01-27 21:30:27,2023-01-27 21:30:27,2026-04-03 04:33:52.517342
4293,Product_4293,FURNITURE,11464.00,2023-08-21 16:35:46,2023-08-21 16:35:46,2026-04-03 04:33:52.517342
4294,Product_4294,APPLIANCES,5608.00,2023-03-21 04:43:35,2023-03-21 04:43:35,2026-04-03 04:33:52.517342
4295,Product_4295,CLOTHING,98851.00,2023-12-01 03:50:58,2023-12-01 03:50:58,2026-04-03 04:33:52.517342
4296,Product_4296,APPLIANCES,70921.00,2023-01-10 10:32:24,2023-01-10 10:32:24,2026-04-03 04:33:52.517342
4297,Product_4297,CLOTHING,33932.00,2023-05-05 15:08:53,2023-05-05 15:08:53,2026-04-03 04:33:52.517342
4298,Product_4298,FURNITURE,91951.00,2023-04-21 00:16:49,2023-04-21 00:16:49,2026-04-03 04:33:52.517342
4299,Product_4299,APPLIANCES,43734.00,2023-09-27 04:59:28,2023-09-27 04:59:28,2026-04-03 04:33:52.517342
4300,Product_4300,FURNITURE,80372.00,2023-02-18 20:31:47,2023-02-18 20:31:47,2026-04-03 04:33:52.517342
4301,Product_4301,CLOTHING,81259.00,2023-11-13 14:42:34,2023-11-13 14:42:34,2026-04-03 04:33:52.517342
4302,Product_4302,APPLIANCES,48755.00,2023-03-12 21:07:54,2023-03-12 21:07:54,2026-04-03 04:33:52.517342
4303,Product_4303,CLOTHING,41161.00,2023-05-13 13:36:47,2023-05-13 13:36:47,2026-04-03 04:33:52.517342
4304,Product_4304,ELECTRONICS,23736.00,2023-11-23 02:20:08,2023-11-23 02:20:08,2026-04-03 04:33:52.517342
4305,Product_4305,ELECTRONICS,19391.00,2023-07-20 12:37:47,2023-07-20 12:37:47,2026-04-03 04:33:52.517342
4306,Product_4306,ELECTRONICS,73455.00,2023-12-06 10:33:35,2023-12-06 10:33:35,2026-04-03 04:33:52.517342
4307,Product_4307,CLOTHING,15222.00,2023-10-05 12:08:01,2023-10-05 12:08:01,2026-04-03 04:33:52.517342
4308,Product_4308,CLOTHING,97087.00,2023-04-01 21:26:21,2023-04-01 21:26:21,2026-04-03 04:33:52.517342
4309,Product_4309,APPLIANCES,99294.00,2023-08-25 23:09:42,2023-08-25 23:09:42,2026-04-03 04:33:52.517342
4310,Product_4310,CLOTHING,51607.00,2023-07-14 10:17:21,2023-07-14 10:17:21,2026-04-03 04:33:52.517342
4311,Product_4311,CLOTHING,29426.00,2023-10-24 18:28:37,2023-10-24 18:28:37,2026-04-03 04:33:52.517342
4312,Product_4312,FURNITURE,70291.00,2023-04-29 04:59:53,2023-04-29 04:59:53,2026-04-03 04:33:52.517342
4313,Product_4313,APPLIANCES,24917.00,2023-08-12 15:09:57,2023-08-12 15:09:57,2026-04-03 04:33:52.517342
4314,Product_4314,CLOTHING,6791.00,2023-05-13 20:34:10,2023-05-13 20:34:10,2026-04-03 04:33:52.517342
4315,Product_4315,CLOTHING,53467.00,2023-07-05 06:44:17,2023-07-05 06:44:17,2026-04-03 04:33:52.517342
4316,Product_4316,ELECTRONICS,63945.00,2023-07-23 12:10:38,2023-07-23 12:10:38,2026-04-03 04:33:52.517342
4317,Product_4317,APPLIANCES,86301.00,2023-06-07 18:46:32,2023-06-07 18:46:32,2026-04-03 04:33:52.517342
4318,Product_4318,APPLIANCES,84369.00,2023-01-02 21:55:38,2023-01-02 21:55:38,2026-04-03 04:33:52.517342
4319,Product_4319,ELECTRONICS,90362.00,2023-11-23 00:59:32,2023-11-23 00:59:32,2026-04-03 04:33:52.517342
4320,Product_4320,FURNITURE,63778.00,2023-11-21 04:03:52,2023-11-21 04:03:52,2026-04-03 04:33:52.517342
4321,Product_4321,CLOTHING,98947.00,2023-06-02 20:45:42,2023-06-02 20:45:42,2026-04-03 04:33:52.517342
4322,Product_4322,APPLIANCES,41359.00,2023-04-20 21:30:26,2023-04-20 21:30:26,2026-04-03 04:33:52.517342
4323,Product_4323,APPLIANCES,93475.00,2023-03-22 16:25:05,2023-03-22 16:25:05,2026-04-03 04:33:52.517342
4324,Product_4324,ELECTRONICS,17829.00,2023-02-26 22:37:47,2023-02-26 22:37:47,2026-04-03 04:33:52.517342
4325,Product_4325,APPLIANCES,62965.00,2023-12-16 18:32:37,2023-12-16 18:32:37,2026-04-03 04:33:52.517342
4326,Product_4326,CLOTHING,16013.00,2023-09-12 10:18:06,2023-09-12 10:18:06,2026-04-03 04:33:52.517342
4327,Product_4327,FURNITURE,33550.00,2023-10-10 17:21:32,2023-10-10 17:21:32,2026-04-03 04:33:52.517342
4328,Product_4328,FURNITURE,82004.00,2023-11-07 04:21:46,2023-11-07 04:21:46,2026-04-03 04:33:52.517342
4329,Product_4329,ELECTRONICS,21300.00,2023-12-13 16:13:30,2023-12-13 16:13:30,2026-04-03 04:33:52.517342
4330,Product_4330,ELECTRONICS,57502.00,2023-10-12 12:45:10,2023-10-12 12:45:10,2026-04-03 04:33:52.517342
4331,Product_4331,CLOTHING,63807.00,2023-01-22 16:00:59,2023-01-22 16:00:59,2026-04-03 04:33:52.517342
4332,Product_4332,FURNITURE,22367.00,2023-06-24 13:56:10,2023-06-24 13:56:10,2026-04-03 04:33:52.517342
4333,Product_4333,CLOTHING,37958.00,2023-04-29 13:25:12,2023-04-29 13:25:12,2026-04-03 04:33:52.517342
4334,Product_4334,APPLIANCES,48969.00,2023-07-30 08:16:58,2023-07-30 08:16:58,2026-04-03 04:33:52.517342
4335,Product_4335,CLOTHING,13822.00,2023-02-03 21:05:44,2023-02-03 21:05:44,2026-04-03 04:33:52.517342
4336,Product_4336,ELECTRONICS,77351.00,2023-06-26 19:48:39,2023-06-26 19:48:39,2026-04-03 04:33:52.517342
4337,Product_4337,APPLIANCES,73516.00,2023-01-28 15:36:20,2023-01-28 15:36:20,2026-04-03 04:33:52.517342
4338,Product_4338,CLOTHING,52587.00,2023-04-09 06:11:50,2023-04-09 06:11:50,2026-04-03 04:33:52.517342
4339,Product_4339,FURNITURE,5292.00,2023-05-22 21:47:05,2023-05-22 21:47:05,2026-04-03 04:33:52.517342
4340,Product_4340,APPLIANCES,64057.00,2023-07-17 02:19:10,2023-07-17 02:19:10,2026-04-03 04:33:52.517342
4341,Product_4341,ELECTRONICS,90507.00,2023-10-04 02:47:55,2023-10-04 02:47:55,2026-04-03 04:33:52.517342
4342,Product_4342,CLOTHING,7339.00,2023-10-31 12:49:10,2023-10-31 12:49:10,2026-04-03 04:33:52.517342
4343,Product_4343,CLOTHING,37764.00,2023-11-21 22:40:52,2023-11-21 22:40:52,2026-04-03 04:33:52.517342
4344,Product_4344,CLOTHING,71230.00,2023-02-02 05:53:25,2023-02-02 05:53:25,2026-04-03 04:33:52.517342
4345,Product_4345,ELECTRONICS,41969.00,2023-01-23 22:27:11,2023-01-23 22:27:11,2026-04-03 04:33:52.517342
4346,Product_4346,ELECTRONICS,84168.00,2023-11-17 17:20:46,2023-11-17 17:20:46,2026-04-03 04:33:52.517342
4347,Product_4347,FURNITURE,92389.00,2023-06-07 14:50:27,2023-06-07 14:50:27,2026-04-03 04:33:52.517342
4348,Product_4348,APPLIANCES,25718.00,2023-10-03 22:39:52,2023-10-03 22:39:52,2026-04-03 04:33:52.517342
4349,Product_4349,CLOTHING,95576.00,2023-07-08 23:18:57,2023-07-08 23:18:57,2026-04-03 04:33:52.517342
4350,Product_4350,CLOTHING,78287.00,2023-11-23 19:40:49,2023-11-23 19:40:49,2026-04-03 04:33:52.517342
4351,Product_4351,FURNITURE,18837.00,2023-11-14 19:46:29,2023-11-14 19:46:29,2026-04-03 04:33:52.517342
4352,Product_4352,ELECTRONICS,96238.00,2023-09-01 02:44:59,2023-09-01 02:44:59,2026-04-03 04:33:52.517342
4353,Product_4353,ELECTRONICS,5345.00,2023-07-25 01:13:14,2023-07-25 01:13:14,2026-04-03 04:33:52.517342
4354,Product_4354,APPLIANCES,31232.00,2023-10-28 20:40:18,2023-10-28 20:40:18,2026-04-03 04:33:52.517342
4355,Product_4355,FURNITURE,58485.00,2023-09-04 10:08:49,2023-09-04 10:08:49,2026-04-03 04:33:52.517342
4356,Product_4356,FURNITURE,62995.00,2023-01-02 18:15:09,2023-01-02 18:15:09,2026-04-03 04:33:52.517342
4357,Product_4357,APPLIANCES,18103.00,2023-07-29 13:45:47,2023-07-29 13:45:47,2026-04-03 04:33:52.517342
4358,Product_4358,CLOTHING,35315.00,2023-09-10 14:40:35,2023-09-10 14:40:35,2026-04-03 04:33:52.517342
4359,Product_4359,APPLIANCES,22345.00,2023-08-11 20:09:26,2023-08-11 20:09:26,2026-04-03 04:33:52.517342
4360,Product_4360,APPLIANCES,73733.00,2023-03-01 00:28:12,2023-03-01 00:28:12,2026-04-03 04:33:52.517342
4361,Product_4361,ELECTRONICS,43533.00,2023-09-05 12:37:54,2023-09-05 12:37:54,2026-04-03 04:33:52.517342
4362,Product_4362,FURNITURE,55950.00,2023-09-05 22:18:22,2023-09-05 22:18:22,2026-04-03 04:33:52.517342
4363,Product_4363,ELECTRONICS,80572.00,2023-08-29 22:24:47,2023-08-29 22:24:47,2026-04-03 04:33:52.517342
4364,Product_4364,ELECTRONICS,46349.00,2023-09-02 09:03:48,2023-09-02 09:03:48,2026-04-03 04:33:52.517342
4365,Product_4365,CLOTHING,3231.00,2023-06-23 20:33:31,2023-06-23 20:33:31,2026-04-03 04:33:52.517342
4366,Product_4366,CLOTHING,20724.00,2023-08-03 17:27:51,2023-08-03 17:27:51,2026-04-03 04:33:52.517342
4367,Product_4367,APPLIANCES,71462.00,2023-11-26 17:51:19,2023-11-26 17:51:19,2026-04-03 04:33:52.517342
4368,Product_4368,ELECTRONICS,13427.00,2023-09-29 07:28:51,2023-09-29 07:28:51,2026-04-03 04:33:52.517342
4369,Product_4369,ELECTRONICS,67188.00,2023-09-21 19:52:41,2023-09-21 19:52:41,2026-04-03 04:33:52.517342
4370,Product_4370,APPLIANCES,61145.00,2023-12-09 06:03:23,2023-12-09 06:03:23,2026-04-03 04:33:52.517342
4371,Product_4371,FURNITURE,61633.00,2023-01-01 03:02:01,2023-01-01 03:02:01,2026-04-03 04:33:52.517342
4372,Product_4372,APPLIANCES,63908.00,2023-03-31 18:38:22,2023-03-31 18:38:22,2026-04-03 04:33:52.517342
4373,Product_4373,APPLIANCES,13746.00,2023-02-19 09:04:43,2023-02-19 09:04:43,2026-04-03 04:33:52.517342
4374,Product_4374,APPLIANCES,44055.00,2023-07-30 18:29:06,2023-07-30 18:29:06,2026-04-03 04:33:52.517342
4375,Product_4375,FURNITURE,29444.00,2023-11-09 17:30:41,2023-11-09 17:30:41,2026-04-03 04:33:52.517342
4376,Product_4376,CLOTHING,43070.00,2023-11-14 02:08:15,2023-11-14 02:08:15,2026-04-03 04:33:52.517342
4377,Product_4377,APPLIANCES,8087.00,2023-08-29 06:49:21,2023-08-29 06:49:21,2026-04-03 04:33:52.517342
4378,Product_4378,APPLIANCES,82562.00,2023-12-02 20:29:14,2023-12-02 20:29:14,2026-04-03 04:33:52.517342
4379,Product_4379,APPLIANCES,91320.00,2023-09-20 17:10:01,2023-09-20 17:10:01,2026-04-03 04:33:52.517342
4380,Product_4380,CLOTHING,18094.00,2023-09-26 16:55:30,2023-09-26 16:55:30,2026-04-03 04:33:52.517342
4381,Product_4381,FURNITURE,40297.00,2023-01-21 19:33:14,2023-01-21 19:33:14,2026-04-03 04:33:52.517342
4382,Product_4382,CLOTHING,94056.00,2023-11-02 09:55:08,2023-11-02 09:55:08,2026-04-03 04:33:52.517342
4383,Product_4383,APPLIANCES,64202.00,2023-10-27 21:41:51,2023-10-27 21:41:51,2026-04-03 04:33:52.517342
4384,Product_4384,CLOTHING,38074.00,2023-05-15 09:28:54,2023-05-15 09:28:54,2026-04-03 04:33:52.517342
4385,Product_4385,FURNITURE,19597.00,2023-10-02 02:59:52,2023-10-02 02:59:52,2026-04-03 04:33:52.517342
4386,Product_4386,APPLIANCES,68720.00,2023-05-01 14:11:35,2023-05-01 14:11:35,2026-04-03 04:33:52.517342
4387,Product_4387,APPLIANCES,78502.00,2023-12-17 15:08:41,2023-12-17 15:08:41,2026-04-03 04:33:52.517342
4388,Product_4388,APPLIANCES,49891.00,2023-06-22 16:55:36,2023-06-22 16:55:36,2026-04-03 04:33:52.517342
4389,Product_4389,ELECTRONICS,27456.00,2023-02-06 19:35:45,2023-02-06 19:35:45,2026-04-03 04:33:52.517342
4390,Product_4390,FURNITURE,97677.00,2023-10-04 12:23:00,2023-10-04 12:23:00,2026-04-03 04:33:52.517342
4391,Product_4391,APPLIANCES,39875.00,2023-12-20 04:47:43,2023-12-20 04:47:43,2026-04-03 04:33:52.517342
4392,Product_4392,APPLIANCES,75556.00,2023-04-15 17:02:23,2023-04-15 17:02:23,2026-04-03 04:33:52.517342
4393,Product_4393,ELECTRONICS,92982.00,2023-05-27 12:05:42,2023-05-27 12:05:42,2026-04-03 04:33:52.517342
4394,Product_4394,CLOTHING,57481.00,2023-05-19 16:50:55,2023-05-19 16:50:55,2026-04-03 04:33:52.517342
4395,Product_4395,ELECTRONICS,68264.00,2023-08-31 16:00:25,2023-08-31 16:00:25,2026-04-03 04:33:52.517342
4396,Product_4396,APPLIANCES,15292.00,2023-07-13 18:28:17,2023-07-13 18:28:17,2026-04-03 04:33:52.517342
4397,Product_4397,ELECTRONICS,9789.00,2023-03-05 23:38:01,2023-03-05 23:38:01,2026-04-03 04:33:52.517342
4398,Product_4398,CLOTHING,64070.00,2023-06-27 19:01:38,2023-06-27 19:01:38,2026-04-03 04:33:52.517342
4399,Product_4399,FURNITURE,96363.00,2023-08-13 13:21:44,2023-08-13 13:21:44,2026-04-03 04:33:52.517342
4400,Product_4400,FURNITURE,88993.00,2023-12-06 22:10:37,2023-12-06 22:10:37,2026-04-03 04:33:52.517342
4401,Product_4401,APPLIANCES,5837.00,2023-07-08 08:39:46,2023-07-08 08:39:46,2026-04-03 04:33:52.517342
4402,Product_4402,CLOTHING,47999.00,2023-03-03 16:56:33,2023-03-03 16:56:33,2026-04-03 04:33:52.517342
4403,Product_4403,ELECTRONICS,31482.00,2023-06-19 19:20:01,2023-06-19 19:20:01,2026-04-03 04:33:52.517342
4404,Product_4404,CLOTHING,85663.00,2023-06-17 08:46:45,2023-06-17 08:46:45,2026-04-03 04:33:52.517342
4405,Product_4405,FURNITURE,61061.00,2023-02-25 03:09:22,2023-02-25 03:09:22,2026-04-03 04:33:52.517342
4406,Product_4406,ELECTRONICS,31638.00,2023-05-02 06:29:02,2023-05-02 06:29:02,2026-04-03 04:33:52.517342
4407,Product_4407,APPLIANCES,15998.00,2023-01-29 22:10:37,2023-01-29 22:10:37,2026-04-03 04:33:52.517342
4408,Product_4408,CLOTHING,97094.00,2023-08-30 19:46:02,2023-08-30 19:46:02,2026-04-03 04:33:52.517342
4409,Product_4409,FURNITURE,19089.00,2023-12-12 07:11:22,2023-12-12 07:11:22,2026-04-03 04:33:52.517342
4410,Product_4410,FURNITURE,12015.00,2023-03-15 08:37:23,2023-03-15 08:37:23,2026-04-03 04:33:52.517342
4411,Product_4411,ELECTRONICS,12482.00,2023-09-15 04:32:29,2023-09-15 04:32:29,2026-04-03 04:33:52.517342
4412,Product_4412,FURNITURE,23996.00,2023-06-03 23:32:13,2023-06-03 23:32:13,2026-04-03 04:33:52.517342
4413,Product_4413,APPLIANCES,51688.00,2023-08-01 06:18:11,2023-08-01 06:18:11,2026-04-03 04:33:52.517342
4414,Product_4414,CLOTHING,72645.00,2023-05-02 12:42:46,2023-05-02 12:42:46,2026-04-03 04:33:52.517342
4415,Product_4415,ELECTRONICS,45549.00,2023-04-23 01:20:39,2023-04-23 01:20:39,2026-04-03 04:33:52.517342
4416,Product_4416,APPLIANCES,94745.00,2023-01-05 17:53:46,2023-01-05 17:53:46,2026-04-03 04:33:52.517342
4417,Product_4417,ELECTRONICS,44832.00,2023-01-18 15:13:57,2023-01-18 15:13:57,2026-04-03 04:33:52.517342
4418,Product_4418,CLOTHING,12574.00,2023-10-14 18:37:23,2023-10-14 18:37:23,2026-04-03 04:33:52.517342
4419,Product_4419,ELECTRONICS,61824.00,2023-12-17 20:36:02,2023-12-17 20:36:02,2026-04-03 04:33:52.517342
4420,Product_4420,APPLIANCES,861.00,2023-05-20 08:36:17,2023-05-20 08:36:17,2026-04-03 04:33:52.517342
4421,Product_4421,ELECTRONICS,66915.00,2023-01-01 04:10:30,2023-01-01 04:10:30,2026-04-03 04:33:52.517342
4422,Product_4422,APPLIANCES,37891.00,2023-11-19 07:51:38,2023-11-19 07:51:38,2026-04-03 04:33:52.517342
4423,Product_4423,APPLIANCES,76489.00,2023-05-19 16:54:13,2023-05-19 16:54:13,2026-04-03 04:33:52.517342
4424,Product_4424,ELECTRONICS,69665.00,2023-08-09 01:53:48,2023-08-09 01:53:48,2026-04-03 04:33:52.517342
4425,Product_4425,FURNITURE,94873.00,2023-01-04 05:20:34,2023-01-04 05:20:34,2026-04-03 04:33:52.517342
4426,Product_4426,APPLIANCES,83341.00,2023-08-20 06:01:14,2023-08-20 06:01:14,2026-04-03 04:33:52.517342
4427,Product_4427,FURNITURE,62353.00,2023-11-20 15:58:57,2023-11-20 15:58:57,2026-04-03 04:33:52.517342
4428,Product_4428,ELECTRONICS,7723.00,2023-01-24 08:53:40,2023-01-24 08:53:40,2026-04-03 04:33:52.517342
4429,Product_4429,ELECTRONICS,65937.00,2023-08-27 02:36:32,2023-08-27 02:36:32,2026-04-03 04:33:52.517342
4430,Product_4430,FURNITURE,89099.00,2023-10-25 07:15:45,2023-10-25 07:15:45,2026-04-03 04:33:52.517342
4431,Product_4431,FURNITURE,37245.00,2023-12-28 03:05:50,2023-12-28 03:05:50,2026-04-03 04:33:52.517342
4432,Product_4432,ELECTRONICS,10222.00,2023-11-14 20:23:09,2023-11-14 20:23:09,2026-04-03 04:33:52.517342
4433,Product_4433,CLOTHING,40773.00,2023-12-30 16:26:57,2023-12-30 16:26:57,2026-04-03 04:33:52.517342
4434,Product_4434,CLOTHING,64389.00,2023-08-12 09:27:19,2023-08-12 09:27:19,2026-04-03 04:33:52.517342
4435,Product_4435,CLOTHING,56812.00,2023-09-19 02:42:21,2023-09-19 02:42:21,2026-04-03 04:33:52.517342
4436,Product_4436,ELECTRONICS,41030.00,2023-06-27 18:30:27,2023-06-27 18:30:27,2026-04-03 04:33:52.517342
4437,Product_4437,CLOTHING,88296.00,2023-01-23 07:05:03,2023-01-23 07:05:03,2026-04-03 04:33:52.517342
4438,Product_4438,CLOTHING,20569.00,2023-05-12 08:18:40,2023-05-12 08:18:40,2026-04-03 04:33:52.517342
4439,Product_4439,FURNITURE,42067.00,2023-05-26 09:11:24,2023-05-26 09:11:24,2026-04-03 04:33:52.517342
4440,Product_4440,FURNITURE,92908.00,2023-07-30 06:12:43,2023-07-30 06:12:43,2026-04-03 04:33:52.517342
4441,Product_4441,ELECTRONICS,48893.00,2023-08-06 20:46:05,2023-08-06 20:46:05,2026-04-03 04:33:52.517342
4442,Product_4442,CLOTHING,30602.00,2023-07-31 08:31:32,2023-07-31 08:31:32,2026-04-03 04:33:52.517342
4443,Product_4443,CLOTHING,95532.00,2023-04-01 03:42:14,2023-04-01 03:42:14,2026-04-03 04:33:52.517342
4444,Product_4444,APPLIANCES,78941.00,2023-03-06 20:56:51,2023-03-06 20:56:51,2026-04-03 04:33:52.517342
4445,Product_4445,ELECTRONICS,4990.00,2023-11-05 19:57:33,2023-11-05 19:57:33,2026-04-03 04:33:52.517342
4446,Product_4446,APPLIANCES,62142.00,2023-09-30 22:22:37,2023-09-30 22:22:37,2026-04-03 04:33:52.517342
4447,Product_4447,FURNITURE,49782.00,2023-08-03 07:42:49,2023-08-03 07:42:49,2026-04-03 04:33:52.517342
4448,Product_4448,FURNITURE,64129.00,2023-05-14 01:33:36,2023-05-14 01:33:36,2026-04-03 04:33:52.517342
4449,Product_4449,APPLIANCES,55789.00,2023-09-30 08:12:16,2023-09-30 08:12:16,2026-04-03 04:33:52.517342
4450,Product_4450,FURNITURE,86249.00,2023-06-25 13:17:50,2023-06-25 13:17:50,2026-04-03 04:33:52.517342
4451,Product_4451,CLOTHING,27974.00,2023-03-06 08:03:57,2023-03-06 08:03:57,2026-04-03 04:33:52.517342
4452,Product_4452,CLOTHING,566.00,2023-03-20 06:23:29,2023-03-20 06:23:29,2026-04-03 04:33:52.517342
4453,Product_4453,ELECTRONICS,74040.00,2023-08-20 15:24:07,2023-08-20 15:24:07,2026-04-03 04:33:52.517342
4454,Product_4454,ELECTRONICS,22777.00,2023-12-28 19:21:09,2023-12-28 19:21:09,2026-04-03 04:33:52.517342
4455,Product_4455,APPLIANCES,3056.00,2023-08-14 00:49:30,2023-08-14 00:49:30,2026-04-03 04:33:52.517342
4456,Product_4456,ELECTRONICS,15548.00,2023-10-19 00:21:02,2023-10-19 00:21:02,2026-04-03 04:33:52.517342
4457,Product_4457,APPLIANCES,82714.00,2023-07-25 12:10:05,2023-07-25 12:10:05,2026-04-03 04:33:52.517342
4458,Product_4458,ELECTRONICS,14621.00,2023-10-12 02:48:09,2023-10-12 02:48:09,2026-04-03 04:33:52.517342
4459,Product_4459,APPLIANCES,40658.00,2023-08-10 05:17:36,2023-08-10 05:17:36,2026-04-03 04:33:52.517342
4460,Product_4460,CLOTHING,40752.00,2023-08-09 06:21:26,2023-08-09 06:21:26,2026-04-03 04:33:52.517342
4461,Product_4461,FURNITURE,62868.00,2023-09-06 04:52:07,2023-09-06 04:52:07,2026-04-03 04:33:52.517342
4462,Product_4462,CLOTHING,45084.00,2023-06-06 16:35:03,2023-06-06 16:35:03,2026-04-03 04:33:52.517342
4463,Product_4463,CLOTHING,38844.00,2023-08-14 02:22:33,2023-08-14 02:22:33,2026-04-03 04:33:52.517342
4464,Product_4464,APPLIANCES,79504.00,2023-12-14 21:27:07,2023-12-14 21:27:07,2026-04-03 04:33:52.517342
4465,Product_4465,CLOTHING,17337.00,2023-02-14 18:47:07,2023-02-14 18:47:07,2026-04-03 04:33:52.517342
4466,Product_4466,CLOTHING,70237.00,2023-03-01 14:00:39,2023-03-01 14:00:39,2026-04-03 04:33:52.517342
4467,Product_4467,FURNITURE,96796.00,2023-07-03 14:07:06,2023-07-03 14:07:06,2026-04-03 04:33:52.517342
4468,Product_4468,APPLIANCES,68919.00,2023-10-02 09:33:13,2023-10-02 09:33:13,2026-04-03 04:33:52.517342
4469,Product_4469,FURNITURE,29017.00,2023-07-03 23:40:02,2023-07-03 23:40:02,2026-04-03 04:33:52.517342
4470,Product_4470,CLOTHING,75354.00,2023-02-06 20:10:39,2023-02-06 20:10:39,2026-04-03 04:33:52.517342
4471,Product_4471,ELECTRONICS,88051.00,2023-11-21 01:50:43,2023-11-21 01:50:43,2026-04-03 04:33:52.517342
4472,Product_4472,APPLIANCES,83666.00,2023-09-05 18:49:46,2023-09-05 18:49:46,2026-04-03 04:33:52.517342
4473,Product_4473,APPLIANCES,60530.00,2023-03-17 06:19:26,2023-03-17 06:19:26,2026-04-03 04:33:52.517342
4474,Product_4474,CLOTHING,98248.00,2023-07-18 17:23:46,2023-07-18 17:23:46,2026-04-03 04:33:52.517342
4475,Product_4475,CLOTHING,17743.00,2023-02-24 15:08:44,2023-02-24 15:08:44,2026-04-03 04:33:52.517342
4476,Product_4476,APPLIANCES,68727.00,2023-10-16 00:03:04,2023-10-16 00:03:04,2026-04-03 04:33:52.517342
4477,Product_4477,ELECTRONICS,94634.00,2023-08-11 23:57:21,2023-08-11 23:57:21,2026-04-03 04:33:52.517342
4478,Product_4478,FURNITURE,8395.00,2023-06-16 23:07:09,2023-06-16 23:07:09,2026-04-03 04:33:52.517342
4479,Product_4479,ELECTRONICS,7626.00,2023-01-02 01:14:07,2023-01-02 01:14:07,2026-04-03 04:33:52.517342
4480,Product_4480,ELECTRONICS,95247.00,2023-03-26 12:18:12,2023-03-26 12:18:12,2026-04-03 04:33:52.517342
4481,Product_4481,FURNITURE,61534.00,2023-03-08 15:51:24,2023-03-08 15:51:24,2026-04-03 04:33:52.517342
4482,Product_4482,CLOTHING,15850.00,2023-01-19 21:36:16,2023-01-19 21:36:16,2026-04-03 04:33:52.517342
4483,Product_4483,ELECTRONICS,93768.00,2023-08-24 18:13:09,2023-08-24 18:13:09,2026-04-03 04:33:52.517342
4484,Product_4484,FURNITURE,62595.00,2023-06-01 00:05:45,2023-06-01 00:05:45,2026-04-03 04:33:52.517342
4485,Product_4485,ELECTRONICS,57854.00,2023-06-09 20:07:24,2023-06-09 20:07:24,2026-04-03 04:33:52.517342
4486,Product_4486,CLOTHING,51645.00,2023-11-11 16:26:46,2023-11-11 16:26:46,2026-04-03 04:33:52.517342
4487,Product_4487,ELECTRONICS,1418.00,2023-08-07 08:25:12,2023-08-07 08:25:12,2026-04-03 04:33:52.517342
4488,Product_4488,APPLIANCES,99508.00,2023-10-29 18:48:36,2023-10-29 18:48:36,2026-04-03 04:33:52.517342
4489,Product_4489,FURNITURE,6339.00,2023-04-19 19:56:13,2023-04-19 19:56:13,2026-04-03 04:33:52.517342
4490,Product_4490,ELECTRONICS,85096.00,2023-09-16 15:37:48,2023-09-16 15:37:48,2026-04-03 04:33:52.517342
4491,Product_4491,APPLIANCES,96655.00,2023-03-30 13:41:41,2023-03-30 13:41:41,2026-04-03 04:33:52.517342
4492,Product_4492,FURNITURE,1806.00,2023-08-31 07:06:07,2023-08-31 07:06:07,2026-04-03 04:33:52.517342
