product_id,product_name,product_category,times_ordered,total_quantity_sold,total_revenue,avg_selling_price
689,Product_689,APPLIANCES,35,83,4299288.00,53886.514286
743,Product_743,ELECTRONICS,36,86,4298659.00,52354.083333
1210,Product_1210,ELECTRONICS,38,87,4298481.00,50034.710526
3543,Product_3543,FURNITURE,36,84,4297665.00,51141.083333
6,Product_6,CLOTHING,36,88,4297504.00,51735.555556
597,Product_597,FURNITURE,38,93,4297343.00,44953.105263
4451,Product_4451,CLOTHING,38,89,4296194.00,48455.078947
2212,Product_2212,ELECTRONICS,40,97,4295926.00,48090.250000
4722,Product_4722,ELECTRONICS,29,78,4295154.00,56314.482759
1752,Product_1752,FURNITURE,34,84,4294753.00,50351.558824
3188,Product_3188,APPLIANCES,30,77,4293142.00,52287.733333
1138,Product_1138,FURNITURE,32,82,4292588.00,55441.093750
2716,Product_2716,ELECTRONICS,40,105,4292482.00,41443.000000
2476,Product_2476,APPLIANCES,33,90,4290225.00,46726.363636
1368,Product_1368,APPLIANCES,34,91,4288400.00,45583.382353
3030,Product_3030,FURNITURE,32,87,4288001.00,52618.781250
1491,Product_1491,ELECTRONICS,39,106,4287307.00,41112.435897
3091,Product_3091,ELECTRONICS,38,98,4286729.00,44559.815789
2699,Product_2699,ELECTRONICS,29,73,4285831.00,56672.310345
3059,Product_3059,APPLIANCES,36,94,4285321.00,43754.861111
2546,Product_2546,APPLIANCES,35,84,4284195.00,49424.028571
4038,Product_4038,FURNITURE,37,89,4283689.00,50018.081081
3506,Product_3506,CLOTHING,34,83,4283592.00,49358.411765
2632,Product_2632,APPLIANCES,39,89,4281900.00,49569.102564
1045,Product_1045,CLOTHING,38,80,4281832.00,52655.552632
3376,Product_3376,ELECTRONICS,32,79,4280355.00,57050.781250
3862,Product_3862,ELECTRONICS,30,84,4280236.00,47492.366667
3938,Product_3938,CLOTHING,38,92,4279464.00,43298.105263
684,Product_684,CLOTHING,39,71,4278146.00,59520.512821
3102,Product_3102,ELECTRONICS,36,88,4277282.00,46831.055556
2768,Product_2768,ELECTRONICS,38,90,4276697.00,48426.447368
1581,Product_1581,CLOTHING,32,90,4274185.00,46896.718750
3368,Product_3368,FURNITURE,42,111,4273713.00,40804.476190
3613,Product_3613,ELECTRONICS,36,85,4273576.00,53027.694444
1346,Product_1346,FURNITURE,39,93,4273474.00,47604.205128
830,Product_830,CLOTHING,30,79,4273364.00,56761.600000
3892,Product_3892,FURNITURE,35,93,4272661.00,44620.057143
3979,Product_3979,FURNITURE,41,98,4272366.00,44061.853659
2969,Product_2969,FURNITURE,42,109,4272326.00,37340.642857
4860,Product_4860,CLOTHING,42,99,4272269.00,46974.952381
3432,Product_3432,ELECTRONICS,30,75,4272156.00,54671.433333
1288,Product_1288,APPLIANCES,43,94,4272091.00,46243.697674
2352,Product_2352,ELECTRONICS,37,88,4271537.00,48313.621622
1940,Product_1940,FURNITURE,39,102,4271040.00,42897.282051
1086,Product_1086,ELECTRONICS,40,95,4270339.00,45735.550000
4883,Product_4883,APPLIANCES,35,96,4270090.00,44382.485714
733,Product_733,ELECTRONICS,39,94,4270040.00,44732.102564
4627,Product_4627,CLOTHING,38,86,4269750.00,48492.736842
2715,Product_2715,ELECTRONICS,35,76,4268562.00,57645.342857
3581,Product_3581,FURNITURE,36,89,4267890.00,48728.638889
4472,Product_4472,APPLIANCES,47,105,4267768.00,41084.212766
1056,Product_1056,FURNITURE,35,85,4267129.00,53410.542857
3356,Product_3356,CLOTHING,29,78,4265247.00,54061.551724
965,Product_965,CLOTHING,37,85,4264831.00,49185.513514
2571,Product_2571,APPLIANCES,33,91,4264057.00,47459.242424
4513,Product_4513,APPLIANCES,34,92,4263085.00,45529.941176
93,Product_93,FURNITURE,32,80,4262432.00,52929.843750
2349,Product_2349,CLOTHING,34,85,4262195.00,50656.764706
2313,Product_2313,FURNITURE,36,94,4261753.00,46100.916667
3151,Product_3151,CLOTHING,34,88,4261484.00,46786.088235
4897,Product_4897,APPLIANCES,39,84,4261162.00,50253.897436
4090,Product_4090,ELECTRONICS,40,102,4260310.00,43977.100000
2233,Product_2233,ELECTRONICS,40,102,4259545.00,42491.750000
2880,Product_2880,FURNITURE,40,97,4258504.00,44562.975000
1227,Product_1227,ELECTRONICS,35,87,4257695.00,50896.914286
2645,Product_2645,APPLIANCES,42,91,4257108.00,43468.261905
3405,Product_3405,APPLIANCES,36,80,4255945.00,52684.138889
918,Product_918,APPLIANCES,39,81,4254578.00,50225.384615
1030,Product_1030,CLOTHING,32,77,4253872.00,52279.875000
1472,Product_1472,APPLIANCES,38,91,4253474.00,49061.552632
778,Product_778,FURNITURE,39,97,4253321.00,44987.794872
2126,Product_2126,CLOTHING,37,78,4253198.00,52645.108108
4635,Product_4635,APPLIANCES,34,80,4253160.00,52381.411765
287,Product_287,CLOTHING,36,91,4252595.00,45032.944444
1422,Product_1422,FURNITURE,37,86,4252394.00,50110.243243
2617,Product_2617,APPLIANCES,35,86,4252109.00,47223.342857
2182,Product_2182,ELECTRONICS,41,86,4251939.00,46261.000000
4054,Product_4054,ELECTRONICS,31,81,4251936.00,50927.935484
1704,Product_1704,FURNITURE,41,113,4248965.00,39828.756098
57,Product_57,CLOTHING,29,77,4248870.00,55249.586207
765,Product_765,FURNITURE,33,80,4248468.00,53121.090909
4806,Product_4806,ELECTRONICS,42,100,4246537.00,42035.904762
3637,Product_3637,ELECTRONICS,36,77,4244688.00,55010.083333
3736,Product_3736,FURNITURE,31,84,4244235.00,50856.064516
3772,Product_3772,FURNITURE,32,85,4243845.00,51922.250000
473,Product_473,FURNITURE,30,77,4243833.00,54227.800000
196,Product_196,APPLIANCES,44,107,4243617.00,41937.500000
4403,Product_4403,ELECTRONICS,40,96,4243094.00,44368.125000
2744,Product_2744,ELECTRONICS,32,79,4242993.00,55716.718750
2087,Product_2087,FURNITURE,36,92,4240851.00,43844.333333
3075,Product_3075,CLOTHING,39,92,4240533.00,48459.538462
3027,Product_3027,APPLIANCES,37,91,4239221.00,47191.000000
961,Product_961,FURNITURE,37,87,4238554.00,48728.486486
3246,Product_3246,FURNITURE,40,84,4237064.00,50210.175000
2561,Product_2561,FURNITURE,32,81,4237032.00,53889.531250
3664,Product_3664,CLOTHING,36,89,4236912.00,45240.222222
554,Product_554,APPLIANCES,40,91,4236637.00,46626.525000
361,Product_361,FURNITURE,35,91,4235453.00,46307.971429
3183,Product_3183,ELECTRONICS,38,92,4235404.00,45440.973684
3923,Product_3923,APPLIANCES,41,89,4235075.00,47795.634146
1813,Product_1813,APPLIANCES,36,90,4234856.00,48480.194444
108,Product_108,CLOTHING,35,80,4233911.00,52283.400000
4126,Product_4126,FURNITURE,30,74,4233895.00,59486.000000
4065,Product_4065,CLOTHING,32,90,4233550.00,46726.968750
3721,Product_3721,FURNITURE,30,74,4233267.00,56665.100000
4091,Product_4091,FURNITURE,28,65,4232753.00,66142.142857
4359,Product_4359,APPLIANCES,31,81,4232305.00,52039.000000
2955,Product_2955,APPLIANCES,43,99,4231782.00,45905.767442
1419,Product_1419,CLOTHING,36,85,4231498.00,49172.305556
1882,Product_1882,FURNITURE,37,94,4230423.00,44941.648649
1080,Product_1080,FURNITURE,39,93,4230324.00,46183.846154
3632,Product_3632,CLOTHING,42,103,4229459.00,42511.166667
195,Product_195,CLOTHING,35,83,4228788.00,52177.514286
3373,Product_3373,FURNITURE,25,69,4228477.00,56939.680000
1013,Product_1013,CLOTHING,38,90,4227581.00,50356.526316
845,Product_845,ELECTRONICS,34,77,4227544.00,52302.647059
2003,Product_2003,FURNITURE,35,80,4226538.00,54843.257143
1282,Product_1282,ELECTRONICS,33,84,4226212.00,50660.969697
1591,Product_1591,ELECTRONICS,39,93,4226072.00,47802.230769
570,Product_570,FURNITURE,37,91,4225313.00,45128.675676
4961,Product_4961,FURNITURE,33,93,4223874.00,49601.818182
1709,Product_1709,FURNITURE,38,92,4223025.00,46797.894737
1286,Product_1286,FURNITURE,37,93,4222874.00,47572.594595
4247,Product_4247,CLOTHING,32,86,4222191.00,47923.812500
4077,Product_4077,FURNITURE,39,86,4220798.00,50658.820513
2146,Product_2146,CLOTHING,37,84,4220688.00,48794.432432
3686,Product_3686,APPLIANCES,34,83,4220559.00,48040.176471
2061,Product_2061,ELECTRONICS,30,83,4219154.00,53108.500000
2270,Product_2270,CLOTHING,35,88,4218413.00,48218.485714
4306,Product_4306,ELECTRONICS,36,83,4217793.00,50492.666667
3876,Product_3876,ELECTRONICS,40,92,4217492.00,43613.900000
661,Product_661,FURNITURE,40,89,4216018.00,48268.375000
4203,Product_4203,FURNITURE,35,83,4215928.00,53465.971429
2436,Product_2436,APPLIANCES,43,99,4215606.00,41764.511628
475,Product_475,ELECTRONICS,39,103,4214881.00,42721.871795
1203,Product_1203,APPLIANCES,37,89,4214846.00,50120.594595
1757,Product_1757,CLOTHING,42,91,4214846.00,47217.190476
4145,Product_4145,CLOTHING,37,92,4214672.00,44633.540541
2787,Product_2787,CLOTHING,36,95,4214112.00,43160.833333
1674,Product_1674,FURNITURE,38,94,4212903.00,43121.921053
2423,Product_2423,CLOTHING,45,102,4212559.00,44605.933333
418,Product_418,ELECTRONICS,33,86,4212405.00,50500.696970
1541,Product_1541,FURNITURE,33,78,4210417.00,52013.636364
17,Product_17,FURNITURE,46,104,4208654.00,41016.673913
3882,Product_3882,ELECTRONICS,33,88,4208053.00,45822.424242
1320,Product_1320,APPLIANCES,36,89,4207586.00,43507.972222
2406,Product_2406,APPLIANCES,34,82,4206880.00,50381.294118
3305,Product_3305,ELECTRONICS,33,79,4205352.00,52893.303030
4678,Product_4678,CLOTHING,33,88,4203269.00,49160.242424
395,Product_395,FURNITURE,35,83,4202317.00,51169.657143
247,Product_247,CLOTHING,36,82,4201426.00,48787.972222
2021,Product_2021,CLOTHING,31,84,4201201.00,50211.709677
1341,Product_1341,CLOTHING,39,88,4200734.00,50001.487179
2394,Product_2394,ELECTRONICS,35,84,4200484.00,53319.000000
4948,Product_4948,APPLIANCES,27,74,4198763.00,58784.777778
3542,Product_3542,ELECTRONICS,34,81,4198234.00,52955.882353
4000,Product_4000,FURNITURE,35,87,4197899.00,46546.971429
1815,Product_1815,APPLIANCES,36,79,4197786.00,53012.444444
427,Product_427,ELECTRONICS,36,88,4196745.00,48194.500000
951,Product_951,CLOTHING,35,86,4195853.00,53810.171429
2447,Product_2447,FURNITURE,38,90,4195572.00,48774.026316
947,Product_947,CLOTHING,37,90,4195165.00,47695.351351
2196,Product_2196,ELECTRONICS,38,95,4194985.00,43504.500000
4539,Product_4539,CLOTHING,36,85,4194819.00,48390.444444
3155,Product_3155,FURNITURE,34,85,4194669.00,50823.794118
4107,Product_4107,FURNITURE,34,87,4191805.00,50365.911765
3443,Product_3443,FURNITURE,42,92,4191681.00,47564.833333
1504,Product_1504,ELECTRONICS,30,76,4189855.00,54422.633333
2676,Product_2676,FURNITURE,37,81,4189139.00,47982.108108
4272,Product_4272,APPLIANCES,39,94,4188112.00,43806.230769
882,Product_882,CLOTHING,46,105,4187656.00,36801.673913
4274,Product_4274,FURNITURE,31,67,4186663.00,60144.516129
923,Product_923,CLOTHING,31,76,4186043.00,50964.870968
4120,Product_4120,ELECTRONICS,31,85,4184851.00,49353.419355
1817,Product_1817,APPLIANCES,34,85,4184651.00,50959.941176
4411,Product_4411,ELECTRONICS,34,80,4182735.00,51126.941176
1519,Product_1519,APPLIANCES,31,90,4182424.00,45452.419355
1749,Product_1749,APPLIANCES,31,80,4181813.00,52558.838710
56,Product_56,FURNITURE,37,91,4181477.00,45344.729730
528,Product_528,CLOTHING,42,101,4181285.00,45338.738095
4652,Product_4652,ELECTRONICS,40,94,4181191.00,47865.375000
2840,Product_2840,APPLIANCES,34,77,4180309.00,55502.794118
4582,Product_4582,APPLIANCES,39,91,4180260.00,48034.641026
25,Product_25,APPLIANCES,34,80,4180052.00,47537.823529
2104,Product_2104,FURNITURE,33,89,4179856.00,51462.575758
157,Product_157,FURNITURE,38,94,4179703.00,45411.526316
4112,Product_4112,APPLIANCES,38,95,4179608.00,47621.263158
3643,Product_3643,CLOTHING,34,85,4179430.00,48582.852941
819,Product_819,FURNITURE,34,80,4178882.00,50716.617647
3092,Product_3092,ELECTRONICS,33,85,4178862.00,49990.696970
2763,Product_2763,ELECTRONICS,34,79,4178159.00,53466.617647
3650,Product_3650,CLOTHING,38,88,4177838.00,42157.184211
102,Product_102,FURNITURE,32,75,4176287.00,55644.718750
2101,Product_2101,FURNITURE,40,88,4175987.00,46898.725000
1060,Product_1060,APPLIANCES,39,95,4175108.00,43946.948718
885,Product_885,FURNITURE,39,79,4174977.00,51522.820513
2565,Product_2565,CLOTHING,33,89,4174747.00,47982.181818
602,Product_602,APPLIANCES,32,81,4174629.00,53965.875000
2009,Product_2009,CLOTHING,32,83,4174435.00,48819.343750
403,Product_403,APPLIANCES,29,81,4174418.00,50009.551724
1706,Product_1706,ELECTRONICS,37,86,4174200.00,48654.864865
2872,Product_2872,FURNITURE,35,92,4174041.00,49291.428571
575,Product_575,APPLIANCES,35,95,4173952.00,42745.457143
1603,Product_1603,APPLIANCES,37,87,4172589.00,47622.864865
2323,Product_2323,ELECTRONICS,33,82,4172261.00,51056.696970
2860,Product_2860,APPLIANCES,39,90,4169856.00,45793.461538
3360,Product_3360,FURNITURE,33,90,4169323.00,44216.515152
804,Product_804,APPLIANCES,31,86,4169045.00,50181.903226
31,Product_31,FURNITURE,35,87,4167765.00,52627.000000
1443,Product_1443,CLOTHING,34,81,4167623.00,55728.500000
4124,Product_4124,FURNITURE,36,92,4166937.00,50730.305556
4750,Product_4750,ELECTRONICS,42,98,4166518.00,43350.714286
974,Product_974,ELECTRONICS,34,81,4165788.00,54078.676471
4236,Product_4236,FURNITURE,38,96,4165722.00,43588.157895
2314,Product_2314,FURNITURE,35,92,4165337.00,46483.257143
3933,Product_3933,APPLIANCES,38,88,4165079.00,46713.710526
4154,Product_4154,FURNITURE,33,81,4164100.00,51700.787879
832,Product_832,ELECTRONICS,36,78,4164059.00,53799.361111
1969,Product_1969,APPLIANCES,31,84,4163851.00,49356.870968
2673,Product_2673,FURNITURE,37,94,4163652.00,42866.081081
3131,Product_3131,ELECTRONICS,28,77,4162939.00,49671.000000
3454,Product_3454,CLOTHING,30,86,4162599.00,47835.766667
2547,Product_2547,ELECTRONICS,31,86,4162367.00,49046.483871
79,Product_79,APPLIANCES,33,78,4161359.00,50721.484848
3541,Product_3541,FURNITURE,33,89,4161219.00,45692.727273
2286,Product_2286,ELECTRONICS,36,84,4160553.00,48600.194444
413,Product_413,ELECTRONICS,37,90,4160284.00,47467.594595
4026,Product_4026,CLOTHING,34,78,4159496.00,54566.617647
228,Product_228,APPLIANCES,42,87,4158857.00,49322.595238
2896,Product_2896,FURNITURE,37,81,4158751.00,50924.405405
4380,Product_4380,CLOTHING,41,96,4154139.00,46449.804878
4804,Product_4804,ELECTRONICS,32,83,4153041.00,51763.781250
4140,Product_4140,ELECTRONICS,35,102,4152062.00,41349.400000
4343,Product_4343,CLOTHING,39,99,4151510.00,43868.692308
125,Product_125,APPLIANCES,35,89,4151484.00,46533.555556
4719,Product_4719,FURNITURE,38,93,4149735.00,47514.078947
3477,Product_3477,APPLIANCES,42,100,4149323.00,43206.500000
3022,Product_3022,FURNITURE,37,84,4148507.00,50621.675676
3510,Product_3510,APPLIANCES,38,87,4148199.00,45724.947368
4879,Product_4879,CLOTHING,38,85,4148182.00,51390.657895
3233,Product_3233,APPLIANCES,28,83,4147991.00,46805.178571
4197,Product_4197,APPLIANCES,36,97,4147925.00,45304.500000
3500,Product_3500,CLOTHING,38,75,4147889.00,53068.447368
3873,Product_3873,ELECTRONICS,33,79,4147451.00,50252.545455
2497,Product_2497,ELECTRONICS,29,79,4147362.00,56206.034483
4404,Product_4404,CLOTHING,32,80,4147256.00,53022.875000
541,Product_541,CLOTHING,30,76,4146746.00,50861.666667
4547,Product_4547,APPLIANCES,31,78,4146239.00,52680.322581
2826,Product_2826,CLOTHING,36,87,4144945.00,51203.277778
4522,Product_4522,CLOTHING,46,100,4144477.00,42281.826087
2386,Product_2386,APPLIANCES,34,79,4144311.00,50701.647059
3150,Product_3150,FURNITURE,39,86,4141290.00,48460.871795
2898,Product_2898,FURNITURE,37,89,4138460.00,46232.513514
2728,Product_2728,FURNITURE,35,85,4138328.00,49497.742857
4783,Product_4783,FURNITURE,33,85,4137858.00,47441.272727
3478,Product_3478,FURNITURE,35,86,4136701.00,47243.742857
1164,Product_1164,CLOTHING,37,80,4136699.00,49220.729730
4968,Product_4968,APPLIANCES,39,88,4136399.00,52010.153846
2755,Product_2755,ELECTRONICS,36,85,4135959.00,47600.666667
4655,Product_4655,CLOTHING,37,91,4135769.00,43287.918919
1235,Product_1235,FURNITURE,35,82,4135131.00,48701.514286
1364,Product_1364,CLOTHING,37,90,4133314.00,44256.297297
4286,Product_4286,APPLIANCES,36,87,4131374.00,45838.333333
1758,Product_1758,CLOTHING,37,87,4131193.00,50533.486486
2300,Product_2300,ELECTRONICS,35,90,4130131.00,40471.914286
3503,Product_3503,ELECTRONICS,41,104,4129934.00,41172.317073
4199,Product_4199,FURNITURE,35,84,4129513.00,51040.257143
1451,Product_1451,ELECTRONICS,32,79,4128983.00,51096.781250
3065,Product_3065,ELECTRONICS,43,101,4128898.00,40901.395349
4723,Product_4723,APPLIANCES,32,89,4128458.00,48004.875000
4339,Product_4339,FURNITURE,30,73,4128208.00,54596.433333
4493,Product_4493,APPLIANCES,37,86,4128077.00,46552.351351
4104,Product_4104,CLOTHING,41,81,4127061.00,51413.024390
1441,Product_1441,FURNITURE,39,103,4124938.00,42388.564103
2154,Product_2154,ELECTRONICS,46,107,4123651.00,40472.347826
4375,Product_4375,FURNITURE,35,85,4122696.00,46944.942857
3262,Product_3262,APPLIANCES,27,80,4122281.00,50783.074074
4810,Product_4810,FURNITURE,33,76,4122088.00,49370.212121
3860,Product_3860,CLOTHING,38,86,4120022.00,49325.421053
3459,Product_3459,CLOTHING,39,95,4115718.00,47537.564103
1781,Product_1781,ELECTRONICS,34,80,4115398.00,49440.088235
3677,Product_3677,CLOTHING,34,81,4111470.00,48415.882353
338,Product_338,FURNITURE,36,88,4111408.00,49197.833333
3727,Product_3727,CLOTHING,35,87,4110555.00,48133.285714
2117,Product_2117,ELECTRONICS,37,83,4110148.00,48297.729730
1012,Product_1012,CLOTHING,33,80,4109905.00,49574.939394
1002,Product_1002,ELECTRONICS,39,88,4108876.00,46660.589744
2344,Product_2344,ELECTRONICS,37,89,4106610.00,47734.324324
366,Product_366,CLOTHING,37,80,4106425.00,52959.351351
4123,Product_4123,CLOTHING,32,94,4105476.00,44070.468750
2493,Product_2493,APPLIANCES,35,82,4105061.00,50294.200000
3074,Product_3074,CLOTHING,35,91,4104813.00,46400.285714
38,Product_38,ELECTRONICS,44,104,4104797.00,41368.977273
4520,Product_4520,ELECTRONICS,28,73,4104590.00,53736.035714
759,Product_759,CLOTHING,36,93,4104120.00,44509.444444
1296,Product_1296,CLOTHING,36,90,4102458.00,46173.166667
919,Product_919,FURNITURE,34,79,4102323.00,54091.411765
4695,Product_4695,APPLIANCES,30,73,4100436.00,51806.433333
3335,Product_3335,APPLIANCES,39,91,4100142.00,48549.846154
822,Product_822,APPLIANCES,26,73,4100044.00,56168.346154
2315,Product_2315,CLOTHING,33,84,4099573.00,51979.606061
1488,Product_1488,CLOTHING,29,80,4099459.00,53709.068966
1280,Product_1280,FURNITURE,35,76,4098856.00,51100.228571
4705,Product_4705,APPLIANCES,40,89,4098555.00,45699.800000
1071,Product_1071,CLOTHING,31,80,4097909.00,48753.096774
3265,Product_3265,ELECTRONICS,33,92,4097649.00,45438.060606
1972,Product_1972,ELECTRONICS,40,99,4095115.00,44526.375000
2327,Product_2327,APPLIANCES,37,90,4094798.00,45752.270270
4532,Product_4532,CLOTHING,32,82,4094147.00,49989.562500
3015,Product_3015,APPLIANCES,35,97,4092645.00,42387.685714
3600,Product_3600,FURNITURE,39,99,4091965.00,41952.205128
2181,Product_2181,FURNITURE,30,82,4091511.00,46529.800000
828,Product_828,APPLIANCES,30,76,4091503.00,55430.300000
735,Product_735,FURNITURE,32,77,4091500.00,52718.125000
672,Product_672,ELECTRONICS,36,81,4091261.00,48592.055556
1478,Product_1478,FURNITURE,41,99,4091105.00,44928.024390
3501,Product_3501,FURNITURE,34,84,4090742.00,50200.970588
3530,Product_3530,APPLIANCES,35,96,4090092.00,46513.085714
2721,Product_2721,CLOTHING,35,88,4086032.00,39619.200000
617,Product_617,CLOTHING,36,91,4086009.00,43472.861111
3430,Product_3430,APPLIANCES,39,102,4084824.00,38796.923077
2035,Product_2035,CLOTHING,38,93,4084423.00,47569.815789
1119,Product_1119,ELECTRONICS,33,84,4084187.00,49222.303030
4654,Product_4654,ELECTRONICS,39,97,4084067.00,43580.487179
1078,Product_1078,CLOTHING,31,81,4082718.00,51959.193548
324,Product_324,APPLIANCES,37,96,4082203.00,42248.270270
2703,Product_2703,CLOTHING,42,105,4081442.00,37777.238095
3423,Product_3423,FURNITURE,29,72,4080779.00,57079.206897
626,Product_626,CLOTHING,40,103,4080097.00,36034.475000
3761,Product_3761,APPLIANCES,35,95,4079505.00,44220.485714
264,Product_264,CLOTHING,35,89,4078179.00,46465.800000
2000,Product_2000,FURNITURE,31,82,4077142.00,47979.322581
1564,Product_1564,ELECTRONICS,37,83,4077053.00,51291.594595
2915,Product_2915,FURNITURE,39,102,4076470.00,42451.923077
4004,Product_4004,APPLIANCES,31,84,4075912.00,47983.096774
3270,Product_3270,CLOTHING,37,95,4075881.00,42395.513514
2907,Product_2907,APPLIANCES,36,78,4074776.00,53308.916667
3994,Product_3994,CLOTHING,34,94,4074587.00,46855.176471
4638,Product_4638,APPLIANCES,34,84,4073850.00,47426.088235
4809,Product_4809,APPLIANCES,38,83,4073189.00,50581.921053
485,Product_485,CLOTHING,38,87,4071789.00,47335.421053
424,Product_424,FURNITURE,36,97,4071614.00,46634.694444
3898,Product_3898,CLOTHING,33,84,4070758.00,49557.757576
851,Product_851,APPLIANCES,36,105,4069454.00,42205.972222
3576,Product_3576,FURNITURE,27,75,4068962.00,54790.777778
1943,Product_1943,APPLIANCES,29,76,4068358.00,55286.965517
3877,Product_3877,FURNITURE,31,78,4066964.00,54489.483871
690,Product_690,ELECTRONICS,33,81,4066756.00,51446.939394
1596,Product_1596,FURNITURE,31,82,4065693.00,48414.032258
3449,Product_3449,ELECTRONICS,34,77,4065405.00,48332.411765
949,Product_949,ELECTRONICS,38,87,4064520.00,47592.000000
2585,Product_2585,APPLIANCES,34,92,4063959.00,43206.029412
1133,Product_1133,APPLIANCES,37,90,4061974.00,49225.297297
2940,Product_2940,ELECTRONICS,30,79,4061811.00,52158.200000
3507,Product_3507,CLOTHING,40,90,4061667.00,44325.350000
1194,Product_1194,CLOTHING,34,75,4061498.00,51826.558824
89,Product_89,ELECTRONICS,30,73,4060373.00,56976.366667
3080,Product_3080,FURNITURE,38,97,4058997.00,41901.526316
3128,Product_3128,APPLIANCES,35,93,4058259.00,46015.057143
2474,Product_2474,ELECTRONICS,37,86,4058008.00,46042.648649
41,Product_41,FURNITURE,31,82,4057086.00,51231.483871
225,Product_225,CLOTHING,32,84,4056137.00,47530.468750
2115,Product_2115,ELECTRONICS,30,73,4055256.00,55875.066667
4158,Product_4158,FURNITURE,35,88,4053602.00,52553.428571
3827,Product_3827,ELECTRONICS,34,82,4053599.00,50067.088235
4820,Product_4820,ELECTRONICS,39,95,4053459.00,42196.333333
325,Product_325,CLOTHING,36,86,4053198.00,44890.222222
1602,Product_1602,CLOTHING,28,76,4051880.00,52275.214286
1644,Product_1644,APPLIANCES,34,86,4050870.00,45514.500000
1204,Product_1204,APPLIANCES,33,87,4050329.00,48109.303030
4259,Product_4259,APPLIANCES,37,87,4048540.00,46864.243243
1492,Product_1492,FURNITURE,34,91,4048233.00,48074.529412
3758,Product_3758,APPLIANCES,32,79,4046296.00,52301.500000
1835,Product_1835,CLOTHING,43,106,4044292.00,39637.744186
3843,Product_3843,APPLIANCES,37,90,4044287.00,46396.864865
1789,Product_1789,FURNITURE,38,81,4043607.00,50956.789474
437,Product_437,APPLIANCES,35,84,4042066.00,45737.971429
4309,Product_4309,APPLIANCES,32,83,4042028.00,47652.031250
2824,Product_2824,ELECTRONICS,30,81,4040856.00,50795.533333
769,Product_769,APPLIANCES,34,89,4040825.00,46854.617647
624,Product_624,APPLIANCES,39,88,4039776.00,47209.256410
4517,Product_4517,ELECTRONICS,38,98,4039354.00,40795.526316
14,Product_14,CLOTHING,32,86,4038544.00,44699.843750
4623,Product_4623,CLOTHING,31,83,4036319.00,47159.516129
1224,Product_1224,FURNITURE,40,81,4036092.00,47587.725000
3730,Product_3730,FURNITURE,32,79,4033534.00,53218.812500
110,Product_110,CLOTHING,31,84,4032861.00,48838.483871
54,Product_54,ELECTRONICS,38,96,4032472.00,41841.736842
3320,Product_3320,ELECTRONICS,36,81,4032222.00,50023.000000
1089,Product_1089,ELECTRONICS,30,74,4031929.00,53566.133333
802,Product_802,FURNITURE,36,74,4031679.00,55395.583333
4279,Product_4279,CLOTHING,38,90,4031575.00,45728.000000
158,Product_158,CLOTHING,32,86,4031518.00,45347.062500
58,Product_58,FURNITURE,29,71,4030409.00,56283.620690
3099,Product_3099,APPLIANCES,28,71,4030113.00,56489.357143
3003,Product_3003,CLOTHING,33,78,4029873.00,50026.818182
3341,Product_3341,CLOTHING,34,84,4028240.00,51738.029412
3729,Product_3729,CLOTHING,38,86,4027352.00,47482.526316
3596,Product_3596,ELECTRONICS,31,78,4026296.00,49975.064516
3333,Product_3333,FURNITURE,29,76,4026117.00,51987.724138
319,Product_319,CLOTHING,36,91,4026020.00,44192.111111
2055,Product_2055,FURNITURE,33,97,4022081.00,43593.242424
3849,Product_3849,FURNITURE,31,72,4021722.00,52262.548387
3245,Product_3245,CLOTHING,32,82,4021317.00,45405.625000
1629,Product_1629,FURNITURE,38,82,4021076.00,50467.026316
4889,Product_4889,FURNITURE,33,80,4019130.00,50043.848485
4693,Product_4693,FURNITURE,29,78,4016581.00,48376.551724
3116,Product_3116,ELECTRONICS,32,85,4016487.00,47447.718750
2085,Product_2085,APPLIANCES,36,97,4016476.00,45220.250000
4138,Product_4138,APPLIANCES,36,89,4015795.00,43911.611111
1350,Product_1350,APPLIANCES,34,78,4011478.00,51876.058824
980,Product_980,CLOTHING,27,60,4010889.00,64483.518519
1171,Product_1171,FURNITURE,32,75,4010372.00,50629.156250
1217,Product_1217,CLOTHING,33,87,4009639.00,46668.030303
1122,Product_1122,CLOTHING,35,85,4009299.00,46921.000000
1022,Product_1022,FURNITURE,35,90,4007512.00,45356.057143
3314,Product_3314,FURNITURE,34,76,4007482.00,52192.558824
2680,Product_2680,FURNITURE,40,96,4004646.00,43566.300000
2139,Product_2139,CLOTHING,38,80,4003675.00,48331.447368
4981,Product_4981,CLOTHING,35,85,4003387.00,47535.342857
3263,Product_3263,FURNITURE,32,78,4002446.00,51826.750000
2913,Product_2913,APPLIANCES,35,83,4001850.00,46515.114286
1623,Product_1623,CLOTHING,34,81,4000648.00,45419.735294
3564,Product_3564,APPLIANCES,38,88,4000032.00,43206.421053
2947,Product_2947,APPLIANCES,32,81,3999989.00,49692.843750
4507,Product_4507,CLOTHING,44,92,3999821.00,43248.659091
2381,Product_2381,FURNITURE,40,86,3999326.00,49093.050000
4726,Product_4726,CLOTHING,35,81,3999261.00,51047.457143
3407,Product_3407,ELECTRONICS,33,83,3999065.00,46895.818182
726,Product_726,CLOTHING,34,81,3998774.00,50988.676471
1735,Product_1735,APPLIANCES,34,85,3998079.00,48499.500000
881,Product_881,ELECTRONICS,30,76,3996107.00,56710.333333
